Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI,Keq
WP_000288146.1,2.3.1.180,Escherichia coli,R291,Beta-ketoacyl-[acyl-carrier-protein] synthase iii,R04960,MRL,C01209; C05752,C00011; C00229; C05753,Km_C00011: 0.434365362; Km_C00229: 0.219682681; Km_C05753: 0.219682681; Km_C01209: 0.005; Km_C05752: 0.219682681,Kcat_F: 36.94316617111479; Kcat_R: 35.38314654,C05745;C05750;C00024;C01209;C05762;C00010;C05223;C03939;C05752;C05756;C05746;C00229;C05755;C00011;C05749;C05759;C05753;C05761;C05744,C00010_KI: 0.064401604;C05759_KI: 0.1853001103333333;C05744_KI: 0.1853001103333333;C05761_KI: 0.1853001103333333;C00024_KI: 0.057133365;C05762_KI: 0.1853001103333333;C05746_KI: 0.1853001103333333;C05756_KI: 0.1853001103333333;C00011_KI: 0.434365362;C05745_KI: 0.1853001103333333;C05752_KI: 0.1853001103333333;C05749_KI: 0.1853001103333333;C05755_KI: 0.1853001103333333;C00229_KI: 0.1853001103333333;C01209_KI: 0.1853001103333333;C03939_KI: 0.1853001103333333;C05753_KI: 0.1853001103333333;C05750_KI: 0.1853001103333333;C05223_KI: 0.1853001103333333,Keq: 1
WP_000288146.1,2.3.1.180,Escherichia coli,R292,Beta-ketoacyl-[acyl-carrier-protein] synthase iii,R04963,MRL,C01209; C05755,C00011; C00229; C05756,Km_C00011: 0.434365362; Km_C00229: 0.219682681; Km_C05756: 0.219682681; Km_C01209: 0.005; Km_C05755: 0.219682681,Kcat_F: 36.94316617111479; Kcat_R: 35.38314654,C05745;C05750;C00024;C01209;C05762;C00010;C05223;C03939;C05752;C05756;C05746;C00229;C05755;C00011;C05749;C05759;C05753;C05761;C05744,C00010_KI: 0.064401604;C05759_KI: 0.1853001103333333;C05744_KI: 0.1853001103333333;C05761_KI: 0.1853001103333333;C00024_KI: 0.057133365;C05762_KI: 0.1853001103333333;C05746_KI: 0.1853001103333333;C05756_KI: 0.1853001103333333;C00011_KI: 0.434365362;C05745_KI: 0.1853001103333333;C05752_KI: 0.1853001103333333;C05749_KI: 0.1853001103333333;C05755_KI: 0.1853001103333333;C00229_KI: 0.1853001103333333;C01209_KI: 0.1853001103333333;C03939_KI: 0.1853001103333333;C05753_KI: 0.1853001103333333;C05750_KI: 0.1853001103333333;C05223_KI: 0.1853001103333333,Keq: 1
WP_000288146.1,2.3.1.180,Escherichia coli,R293,Beta-ketoacyl-[acyl-carrier-protein] synthase iii,R04968,MRL,C01209; C05761,C00011; C00229; C05762,Km_C00011: 0.434365362; Km_C00229: 0.219682681; Km_C05762: 0.219682681; Km_C01209: 0.005; Km_C05761: 0.219682681,Kcat_F: 36.94316617111479; Kcat_R: 35.38314654,C05745;C05750;C00024;C01209;C05762;C00010;C05223;C03939;C05752;C05756;C05746;C00229;C05755;C00011;C05749;C05759;C05753;C05761;C05744,C00010_KI: 0.064401604;C05759_KI: 0.1853001103333333;C05744_KI: 0.1853001103333333;C05761_KI: 0.1853001103333333;C00024_KI: 0.057133365;C05762_KI: 0.1853001103333333;C05746_KI: 0.1853001103333333;C05756_KI: 0.1853001103333333;C00011_KI: 0.434365362;C05745_KI: 0.1853001103333333;C05752_KI: 0.1853001103333333;C05749_KI: 0.1853001103333333;C05755_KI: 0.1853001103333333;C00229_KI: 0.1853001103333333;C01209_KI: 0.1853001103333333;C03939_KI: 0.1853001103333333;C05753_KI: 0.1853001103333333;C05750_KI: 0.1853001103333333;C05223_KI: 0.1853001103333333,Keq: 1
WP_000799969.1,1.2.1.11,Escherichia coli,R297,Aspartate-semialdehyde dehydrogenase,R02291,MRL,C00006; C00009; C00441,C00005; C00080; C03082,Km_C00005: 0.047163811; Km_C00080: 3.864613771; Km_C03082: 0.193837956; Km_C00006: 562.5500000000001; Km_C00009: 1.101975083; Km_C00441: 0.2,Kcat_F: 141.94885694666667; Kcat_R: 109.543413405,C00006;C00441;C00005;C00009;C03082;C00080,C00006_KI: 0.075580724;C00005_KI: 0.047163811;C00080_KI: 3.864613771;C00009_KI: 1.101975083;C03082_KI: 0.193837956;C00441_KI: 0.221252576,Keq: 17499.387487988108
WP_000818618.1,2.7.1.71,Escherichia coli,R302,Shikimate kinase,R02412,MRL,C00002; C00493,C00008; C03175,Km_C00008: 0.095129371; Km_C03175: 0.124720573; Km_C00002: 0.120733179; Km_C00493: 6.390499999999999,Kcat_F: 41.185581205; Kcat_R: 29.161481860000002,C00002;C00493;C03175;C00008,C00008_KI: 0.095129371;C00493_KI: 0.439688474;C03175_KI: 0.124720573;C00002_KI: 0.120733179,Keq: 39377.996257594365
WP_001187559.1,2.1.2.3,Escherichia coli,R305,Phosphoribosylaminoimidazolecarboxamide formyltransferase,R04560,MRL,C00234; C04677,C00101; C04734,Km_C00101: 0.024753472; Km_C04734: 0.02190749; Km_C00234: 0.111; Km_C04677: 0.0346,Kcat_F: 4.3; Kcat_R: 1.728515592,C00130;C04677;C04734;C00234;C00101;C00001,C00130_KI: 0.037935175;C00101_KI: 0.024753472;C04734_KI: 0.02190749;C04677_KI: 0.023027176;C00234_KI: 0.025399761;C00001_KI: 0.619901419,Keq: 0.022790406023437366
WP_001187559.1,2.1.2.3,Escherichia coli,R306,Phosphoribosylaminoimidazolecarboxamide formyltransferase,R01127,MRL,C00001; C00130,C04734,Km_C04734: 0.02190749; Km_C00001: 0.619901419; Km_C00130: 0.037935175,Kcat_F: 1.596497832; Kcat_R: 2.206900425,C00130;C04677;C04734;C00234;C00101;C00001,C00130_KI: 0.037935175;C00101_KI: 0.024753472;C04734_KI: 0.02190749;C04677_KI: 0.023027176;C00234_KI: 0.025399761;C00001_KI: 0.619901419,Keq: 0.00036835383275742484
WP_000800512.1,4.1.2.14,Escherichia coli,R309,2-dehydro-3-deoxy-phosphogluconate aldolase,R05605,MRL,C04442,C00022; C00118,Km_C00022: 10.0; Km_C00118: 0.739241421; Km_C04442: 415.05,Kcat_F: 83.0; Kcat_R: 1.5123339535000002,C00048;C00022;C00345;C05946;C00118;C00661;C04442,C00048_KI: 0.872616529;C05946_KI: 0.528768599;C04442_KI: 0.180845678;C00118_KI: 0.739241421;C00022_KI: 1.110617399;C00345_KI: 0.15314056;C00661_KI: 0.739241421,Keq: 0.0014095449663227091
WP_000800512.1,4.1.2.14,Escherichia coli,R310,2-dehydro-3-deoxy-phosphogluconate aldolase,R00471,MRL,C05946,C00022; C00048,Km_C00022: 10.0; Km_C00048: 0.872616529; Km_C05946: 0.528768599,Kcat_F: 1.249629426; Kcat_R: 0.630864713,C00048;C00022;C00345;C05946;C00118;C00661;C04442,C00048_KI: 0.872616529;C05946_KI: 0.528768599;C04442_KI: 0.180845678;C00118_KI: 0.739241421;C00022_KI: 1.110617399;C00345_KI: 0.15314056;C00661_KI: 0.739241421,Keq: 0.001083095101461444
WP_000189743.1,5.3.1.6,Escherichia coli,R311,Ribose-5-phosphate isomerase,R01056,MRL,C00117,C00199,Km_C00199: 0.370342284; Km_C00117: 2.776666666666667,Kcat_F: 2100.0; Kcat_R: 0.083821813,C00020;C00117;C01112;C00199,C01112_KI: 0.419934094;C00117_KI: 1.286905289;C00020_KI: 0.045710031;C00199_KI: 0.370342284,Keq: 0.4214285151704329
WP_000591795.1,2.7.1.11,Escherichia coli,R316,6-phosphofructokinase,R00756,MRL,C00002; C00085,C00008; C00354,Km_C00008: 0.068868771; Km_C00354: 0.123040177; Km_C00002: 0.073803619; Km_C00085: 0.206363901,Kcat_F: 102.0948756; Kcat_R: 68.69468206549999,C00988;C00044;C00447;C00075;C05345;C05382;C13199;C00354;C00158;C05378;C00631;C00009;C00197;C00085;C00104;C00008;C01097;C00015;C00063;C00074;C00236;C00112;C03785;C00002;C00081,C00002_KI: 0.073803619;C00081_KI: 0.083453357;C00631_KI: 0.216910928;C01097_KI: 0.206363901;C00015_KI: 0.147311985;C03785_KI: 0.123040177;C05345_KI: 0.206363901;C00158_KI: 0.516914785;C00197_KI: 0.272030681;C00008_KI: 0.068868771;C00112_KI: 0.0586504;C00063_KI: 0.092022367;C00447_KI: 0.107532084;C00354_KI: 0.123040177;C00074_KI: 0.149704486;C13199_KI: 0.18061299658333332;C00236_KI: 0.088793822;C00988_KI: 0.215981454;C00009_KI: 0.789816558;C00075_KI: 0.17266877;C05378_KI: 0.123040177;C05382_KI: 0.134634152;C00104_KI: 0.077306546;C00085_KI: 0.206363901;C00044_KI: 0.080094919,Keq: 1323.5664777430577
WP_000591795.1,2.7.1.11,Escherichia coli,R317,6-phosphofructokinase,R04779,MRL,C00002; C05345,C00008; C05378,Km_C00008: 0.068868771; Km_C05378: 0.123040177; Km_C00002: 0.073803619; Km_C05345: 0.027499999999999997,Kcat_F: 72.24687560000001; Kcat_R: 68.69468206549999,C00988;C00044;C00447;C00075;C05345;C05382;C13199;C00354;C00158;C05378;C00631;C00009;C00197;C00085;C00104;C00008;C01097;C00015;C00063;C00074;C00236;C00112;C03785;C00002;C00081,C00002_KI: 0.073803619;C00081_KI: 0.083453357;C00631_KI: 0.216910928;C01097_KI: 0.206363901;C00015_KI: 0.147311985;C03785_KI: 0.123040177;C05345_KI: 0.206363901;C00158_KI: 0.516914785;C00197_KI: 0.272030681;C00008_KI: 0.068868771;C00112_KI: 0.0586504;C00063_KI: 0.092022367;C00447_KI: 0.107532084;C00354_KI: 0.123040177;C00074_KI: 0.149704486;C13199_KI: 0.18061299658333332;C00236_KI: 0.088793822;C00988_KI: 0.215981454;C00009_KI: 0.789816558;C00075_KI: 0.17266877;C05378_KI: 0.123040177;C05382_KI: 0.134634152;C00104_KI: 0.077306546;C00085_KI: 0.206363901;C00044_KI: 0.080094919,Keq: 4895.5330073630685
WP_000591795.1,2.7.1.11,Escherichia coli,R318,6-phosphofructokinase,R00767,MRL,C00063; C00085,C00112; C00354,Km_C00112: 0.0586504; Km_C00354: 0.123040177; Km_C00063: 11.0; Km_C00085: 0.206363901,Kcat_F: 113.35434365; Kcat_R: 83.0863661655,C00988;C00044;C00447;C00075;C05345;C05382;C13199;C00354;C00158;C05378;C00631;C00009;C00197;C00085;C00104;C00008;C01097;C00015;C00063;C00074;C00236;C00112;C03785;C00002;C00081,C00002_KI: 0.073803619;C00081_KI: 0.083453357;C00631_KI: 0.216910928;C01097_KI: 0.206363901;C00015_KI: 0.147311985;C03785_KI: 0.123040177;C05345_KI: 0.206363901;C00158_KI: 0.516914785;C00197_KI: 0.272030681;C00008_KI: 0.068868771;C00112_KI: 0.0586504;C00063_KI: 0.092022367;C00447_KI: 0.107532084;C00354_KI: 0.123040177;C00074_KI: 0.149704486;C13199_KI: 0.18061299658333332;C00236_KI: 0.088793822;C00988_KI: 0.215981454;C00009_KI: 0.789816558;C00075_KI: 0.17266877;C05378_KI: 0.123040177;C05382_KI: 0.134634152;C00104_KI: 0.077306546;C00085_KI: 0.206363901;C00044_KI: 0.080094919,Keq: 1467.3414286946108
WP_000591795.1,2.7.1.11,Escherichia coli,R319,6-phosphofructokinase,R00769,MRL,C00075; C00085,C00015; C00354,Km_C00015: 0.147311985; Km_C00354: 0.123040177; Km_C00075: 5.1; Km_C00085: 0.206363901,Kcat_F: 92.367321505; Kcat_R: 56.9284049655,C00988;C00044;C00447;C00075;C05345;C05382;C13199;C00354;C00158;C05378;C00631;C00009;C00197;C00085;C00104;C00008;C01097;C00015;C00063;C00074;C00236;C00112;C03785;C00002;C00081,C00002_KI: 0.073803619;C00081_KI: 0.083453357;C00631_KI: 0.216910928;C01097_KI: 0.206363901;C00015_KI: 0.147311985;C03785_KI: 0.123040177;C05345_KI: 0.206363901;C00158_KI: 0.516914785;C00197_KI: 0.272030681;C00008_KI: 0.068868771;C00112_KI: 0.0586504;C00063_KI: 0.092022367;C00447_KI: 0.107532084;C00354_KI: 0.123040177;C00074_KI: 0.149704486;C13199_KI: 0.18061299658333332;C00236_KI: 0.088793822;C00988_KI: 0.215981454;C00009_KI: 0.789816558;C00075_KI: 0.17266877;C05378_KI: 0.123040177;C05382_KI: 0.134634152;C00104_KI: 0.077306546;C00085_KI: 0.206363901;C00044_KI: 0.080094919,Keq: 1116.8736512277853
WP_000591795.1,2.7.1.11,Escherichia coli,R320,6-phosphofructokinase,R00770,MRL,C00081; C00085,C00104; C00354,Km_C00104: 0.077306546; Km_C00354: 0.123040177; Km_C00081: 2.2; Km_C00085: 0.206363901,Kcat_F: 90.43650879500001; Kcat_R: 55.868415515500004,C00988;C00044;C00447;C00075;C05345;C05382;C13199;C00354;C00158;C05378;C00631;C00009;C00197;C00085;C00104;C00008;C01097;C00015;C00063;C00074;C00236;C00112;C03785;C00002;C00081,C00002_KI: 0.073803619;C00081_KI: 0.083453357;C00631_KI: 0.216910928;C01097_KI: 0.206363901;C00015_KI: 0.147311985;C03785_KI: 0.123040177;C05345_KI: 0.206363901;C00158_KI: 0.516914785;C00197_KI: 0.272030681;C00008_KI: 0.068868771;C00112_KI: 0.0586504;C00063_KI: 0.092022367;C00447_KI: 0.107532084;C00354_KI: 0.123040177;C00074_KI: 0.149704486;C13199_KI: 0.18061299658333332;C00236_KI: 0.088793822;C00988_KI: 0.215981454;C00009_KI: 0.789816558;C00075_KI: 0.17266877;C05378_KI: 0.123040177;C05382_KI: 0.134634152;C00104_KI: 0.077306546;C00085_KI: 0.206363901;C00044_KI: 0.080094919,Keq: 2241.4745010129336
WP_000591795.1,2.7.1.11,Escherichia coli,R321,6-phosphofructokinase,R01843,MRL,C00002; C05382,C00008; C00447,Km_C00008: 0.068868771; Km_C00447: 0.107532084; Km_C00002: 0.073803619; Km_C05382: 2.5,Kcat_F: 59.2198756; Kcat_R: 113.13586243499999,C00988;C00044;C00447;C00075;C05345;C05382;C13199;C00354;C00158;C05378;C00631;C00009;C00197;C00085;C00104;C00008;C01097;C00015;C00063;C00074;C00236;C00112;C03785;C00002;C00081,C00002_KI: 0.073803619;C00081_KI: 0.083453357;C00631_KI: 0.216910928;C01097_KI: 0.206363901;C00015_KI: 0.147311985;C03785_KI: 0.123040177;C05345_KI: 0.206363901;C00158_KI: 0.516914785;C00197_KI: 0.272030681;C00008_KI: 0.068868771;C00112_KI: 0.0586504;C00063_KI: 0.092022367;C00447_KI: 0.107532084;C00354_KI: 0.123040177;C00074_KI: 0.149704486;C13199_KI: 0.18061299658333332;C00236_KI: 0.088793822;C00988_KI: 0.215981454;C00009_KI: 0.789816558;C00075_KI: 0.17266877;C05378_KI: 0.123040177;C05382_KI: 0.134634152;C00104_KI: 0.077306546;C00085_KI: 0.206363901;C00044_KI: 0.080094919,Keq: 803.5584141381472
WP_000591795.1,2.7.1.11,Escherichia coli,R322,6-phosphofructokinase,R03236,MRL,C00002; C01097,C00008; C03785,Km_C00008: 0.068868771; Km_C03785: 0.123040177; Km_C00002: 0.073803619; Km_C01097: 0.206363901,Kcat_F: 108.48623761; Kcat_R: 68.69468206549999,C00988;C00044;C00447;C00075;C05345;C05382;C13199;C00354;C00158;C05378;C00631;C00009;C00197;C00085;C00104;C00008;C01097;C00015;C00063;C00074;C00236;C00112;C03785;C00002;C00081,C00002_KI: 0.073803619;C00081_KI: 0.083453357;C00631_KI: 0.216910928;C01097_KI: 0.206363901;C00015_KI: 0.147311985;C03785_KI: 0.123040177;C05345_KI: 0.206363901;C00158_KI: 0.516914785;C00197_KI: 0.272030681;C00008_KI: 0.068868771;C00112_KI: 0.0586504;C00063_KI: 0.092022367;C00447_KI: 0.107532084;C00354_KI: 0.123040177;C00074_KI: 0.149704486;C13199_KI: 0.18061299658333332;C00236_KI: 0.088793822;C00988_KI: 0.215981454;C00009_KI: 0.789816558;C00075_KI: 0.17266877;C05378_KI: 0.123040177;C05382_KI: 0.134634152;C00104_KI: 0.077306546;C00085_KI: 0.206363901;C00044_KI: 0.080094919,Keq: 4895.5330073630685
WP_000591795.1,2.7.1.11,Escherichia coli,R323,6-phosphofructokinase,R03237,MRL,C00063; C01097,C00112; C03785,Km_C00112: 0.0586504; Km_C03785: 0.123040177; Km_C00063: 11.0; Km_C01097: 0.206363901,Kcat_F: 119.74570566; Kcat_R: 83.0863661655,C00988;C00044;C00447;C00075;C05345;C05382;C13199;C00354;C00158;C05378;C00631;C00009;C00197;C00085;C00104;C00008;C01097;C00015;C00063;C00074;C00236;C00112;C03785;C00002;C00081,C00002_KI: 0.073803619;C00081_KI: 0.083453357;C00631_KI: 0.216910928;C01097_KI: 0.206363901;C00015_KI: 0.147311985;C03785_KI: 0.123040177;C05345_KI: 0.206363901;C00158_KI: 0.516914785;C00197_KI: 0.272030681;C00008_KI: 0.068868771;C00112_KI: 0.0586504;C00063_KI: 0.092022367;C00447_KI: 0.107532084;C00354_KI: 0.123040177;C00074_KI: 0.149704486;C13199_KI: 0.18061299658333332;C00236_KI: 0.088793822;C00988_KI: 0.215981454;C00009_KI: 0.789816558;C00075_KI: 0.17266877;C05378_KI: 0.123040177;C05382_KI: 0.134634152;C00104_KI: 0.077306546;C00085_KI: 0.206363901;C00044_KI: 0.080094919,Keq: 5427.31968362763
WP_000591795.1,2.7.1.11,Escherichia coli,R324,6-phosphofructokinase,R03238,MRL,C00075; C01097,C00015; C03785,Km_C00015: 0.147311985; Km_C03785: 0.123040177; Km_C00075: 5.1; Km_C01097: 0.206363901,Kcat_F: 98.758683515; Kcat_R: 56.9284049655,C00988;C00044;C00447;C00075;C05345;C05382;C13199;C00354;C00158;C05378;C00631;C00009;C00197;C00085;C00104;C00008;C01097;C00015;C00063;C00074;C00236;C00112;C03785;C00002;C00081,C00002_KI: 0.073803619;C00081_KI: 0.083453357;C00631_KI: 0.216910928;C01097_KI: 0.206363901;C00015_KI: 0.147311985;C03785_KI: 0.123040177;C05345_KI: 0.206363901;C00158_KI: 0.516914785;C00197_KI: 0.272030681;C00008_KI: 0.068868771;C00112_KI: 0.0586504;C00063_KI: 0.092022367;C00447_KI: 0.107532084;C00354_KI: 0.123040177;C00074_KI: 0.149704486;C13199_KI: 0.18061299658333332;C00236_KI: 0.088793822;C00988_KI: 0.215981454;C00009_KI: 0.789816558;C00075_KI: 0.17266877;C05378_KI: 0.123040177;C05382_KI: 0.134634152;C00104_KI: 0.077306546;C00085_KI: 0.206363901;C00044_KI: 0.080094919,Keq: 4131.029243021643
WP_000591795.1,2.7.1.11,Escherichia coli,R325,6-phosphofructokinase,R03239,MRL,C00081; C01097,C00104; C03785,Km_C00104: 0.077306546; Km_C03785: 0.123040177; Km_C00081: 2.2; Km_C01097: 0.206363901,Kcat_F: 96.827870805; Kcat_R: 55.868415515500004,C00988;C00044;C00447;C00075;C05345;C05382;C13199;C00354;C00158;C05378;C00631;C00009;C00197;C00085;C00104;C00008;C01097;C00015;C00063;C00074;C00236;C00112;C03785;C00002;C00081,C00002_KI: 0.073803619;C00081_KI: 0.083453357;C00631_KI: 0.216910928;C01097_KI: 0.206363901;C00015_KI: 0.147311985;C03785_KI: 0.123040177;C05345_KI: 0.206363901;C00158_KI: 0.516914785;C00197_KI: 0.272030681;C00008_KI: 0.068868771;C00112_KI: 0.0586504;C00063_KI: 0.092022367;C00447_KI: 0.107532084;C00354_KI: 0.123040177;C00074_KI: 0.149704486;C13199_KI: 0.18061299658333332;C00236_KI: 0.088793822;C00988_KI: 0.215981454;C00009_KI: 0.789816558;C00075_KI: 0.17266877;C05378_KI: 0.123040177;C05382_KI: 0.134634152;C00104_KI: 0.077306546;C00085_KI: 0.206363901;C00044_KI: 0.080094919,Keq: 8290.639412068638
WP_000555849.1,3.5.1.10,Escherichia coli,R328,Formyltetrahydrofolate deformylase,R00944,MRL,C00001; C00234,C00058; C00101,Km_C00058: 3.262167215; Km_C00101: 0.054344244; Km_C00001: 1.889859676; Km_C00234: 0.049,Kcat_F: 1.8252252915; Kcat_R: 2.723719345,C00058;C00001;C00234;C00101,C00101_KI: 0.054344244;C00234_KI: 0.061632574;C00001_KI: 1.889859676;C00058_KI: 3.262167215,Keq: 67127.99099289929
WP_000857856.1,4.1.3.1,Escherichia coli,R339,Isocitrate lyase,R00479,MRL,C00311,C00042; C00048,Km_C00042: 0.59; Km_C00048: 0.13; Km_C00311: 0.235073432,Kcat_F: 8.906025968; Kcat_R: 13.468705019500002,C02287;C00490;C01327;C00417;C00160;C00042;C00197;C00048;C00698;C07600;C00026;C00149;C02170;C00209;C00074;C05669;C00311;C03071;C00383,C00026_KI: 0.644850135;C00698_KI: 2.674889326;C00074_KI: 0.25842154;C00311_KI: 0.235073432;C00042_KI: 0.396524251;C00048_KI: 0.266136676;C00160_KI: 0.613810658;C05669_KI: 0.771800935;C07600_KI: 0.06708055;C00197_KI: 0.373553157;C02287_KI: 0.302843213;C00490_KI: 0.32832855;C02170_KI: 0.62839365;C03071_KI: 0.679724514;C00149_KI: 0.372352451;C01327_KI: 1.650005341;C00417_KI: 0.298337042;C00209_KI: 0.250339538;C00383_KI: 0.316286236,Keq: 0.021305645878763865
WP_001235264.1,1.3.5.1,Escherichia coli,R340,Succinate dehydrogenase,R02164,MRL,C00042; C00399,C00122; C00390,Km_C00122: 0.230714247; Km_C00390: 0.019629668; Km_C00042: 27.275; Km_C00399: 0.01200348,Kcat_F: 21.95; Kcat_R: 349.5079144075,C00390;C00122;C00383;C04284;C00036;C00042;C00399;C02575,C02575_KI: 0.018486969;C00042_KI: 0.306212515;C00122_KI: 0.230714247;C00390_KI: 0.019629668;C00399_KI: 0.01200348;C00036_KI: 0.099285461;C00383_KI: 0.318282217;C04284_KI: 0.01078486,Keq: 17031.36077352121
WP_000816480.1,5.4.2.7,Escherichia coli,R342,Phosphopentomutase,R01057,MRL,C00620,C00117,Km_C00117: 0.350844055; Km_C00620: 0.043,Kcat_F: 0.440671678; Kcat_R: 1.030040565,C00673;C00672;C00117;C00620,C00673_KI: 0.332319379;C00117_KI: 0.350844055;C00620_KI: 0.378889441;C00672_KI: 0.374694705,Keq: 102.6137884661326
WP_000816480.1,5.4.2.7,Escherichia coli,R343,Phosphopentomutase,R02749,MRL,C00672,C00673,Km_C00673: 0.332319379; Km_C00672: 0.016,Kcat_F: 0.500361801; Kcat_R: 0.494703192,C00673;C00672;C00117;C00620,C00673_KI: 0.332319379;C00117_KI: 0.350844055;C00620_KI: 0.378889441;C00672_KI: 0.374694705,Keq: 48670.930060409206
WP_001008532.1,1.1.1.100,Escherichia coli,R345,3-oxoacyl-[acyl-carrier-protein] reductase,R02767,MRL,C00006; C01271,C00005; C00080; C00685,Km_C00005: 0.01; Km_C00080: 1.980178118; Km_C00685: 0.6848361773333332; Km_C00006: 0.064330414; Km_C01271: 0.6848361773333332,Kcat_F: 0.049053546; Kcat_R: 0.59,C00006;C04619;C04620;C16220;C05750;C05757;C05762;C04633;C04618;C04688;C05756;C05746;C05747;C01271;C05759;C16219;C05753;C05744;C00005;C00685;C00080,C04633_KI: 0.43518429259999997;C05762_KI: 0.43518429259999997;C05746_KI: 0.43518429259999997;C05747_KI: 0.43518429259999997;C00080_KI: 1.980178118;C04688_KI: 0.43518429259999997;C00005_KI: 0.030566752;C05759_KI: 0.43518429259999997;C01271_KI: 0.43518429259999997;C04620_KI: 0.43518429259999997;C16220_KI: 0.055316702;C00685_KI: 0.43518429259999997;C16219_KI: 0.045529477;C04618_KI: 0.43518429259999997;C00006_KI: 0.064330414;C05756_KI: 0.43518429259999997;C05744_KI: 0.43518429259999997;C04619_KI: 0.43518429259999997;C05757_KI: 0.43518429259999997;C05750_KI: 0.43518429259999997;C05753_KI: 0.43518429259999997,Keq: 1
WP_001008532.1,1.1.1.100,Escherichia coli,R346,3-oxoacyl-[acyl-carrier-protein] reductase,R04533,MRL,C00006; C04618,C00005; C00080; C05744,Km_C00005: 0.01; Km_C00080: 1.980178118; Km_C05744: 0.6848361773333332; Km_C00006: 0.064330414; Km_C04618: 0.6848361773333332,Kcat_F: 0.049053546; Kcat_R: 0.59,C00006;C04619;C04620;C16220;C05750;C05757;C05762;C04633;C04618;C04688;C05756;C05746;C05747;C01271;C05759;C16219;C05753;C05744;C00005;C00685;C00080,C04633_KI: 0.43518429259999997;C05762_KI: 0.43518429259999997;C05746_KI: 0.43518429259999997;C05747_KI: 0.43518429259999997;C00080_KI: 1.980178118;C04688_KI: 0.43518429259999997;C00005_KI: 0.030566752;C05759_KI: 0.43518429259999997;C01271_KI: 0.43518429259999997;C04620_KI: 0.43518429259999997;C16220_KI: 0.055316702;C00685_KI: 0.43518429259999997;C16219_KI: 0.045529477;C04618_KI: 0.43518429259999997;C00006_KI: 0.064330414;C05756_KI: 0.43518429259999997;C05744_KI: 0.43518429259999997;C04619_KI: 0.43518429259999997;C05757_KI: 0.43518429259999997;C05750_KI: 0.43518429259999997;C05753_KI: 0.43518429259999997,Keq: 1
WP_001008532.1,1.1.1.100,Escherichia coli,R347,3-oxoacyl-[acyl-carrier-protein] reductase,R04534,MRL,C00006; C04619,C00005; C05753,Km_C00005: 0.01; Km_C05753: 0.037165207; Km_C00006: 0.064330414; Km_C04619: 0.037165207,Kcat_F: 0.049053546; Kcat_R: 0.59,C00006;C04619;C04620;C16220;C05750;C05757;C05762;C04633;C04618;C04688;C05756;C05746;C05747;C01271;C05759;C16219;C05753;C05744;C00005;C00685;C00080,C04633_KI: 0.43518429259999997;C05762_KI: 0.43518429259999997;C05746_KI: 0.43518429259999997;C05747_KI: 0.43518429259999997;C00080_KI: 1.980178118;C04688_KI: 0.43518429259999997;C00005_KI: 0.030566752;C05759_KI: 0.43518429259999997;C01271_KI: 0.43518429259999997;C04620_KI: 0.43518429259999997;C16220_KI: 0.055316702;C00685_KI: 0.43518429259999997;C16219_KI: 0.045529477;C04618_KI: 0.43518429259999997;C00006_KI: 0.064330414;C05756_KI: 0.43518429259999997;C05744_KI: 0.43518429259999997;C04619_KI: 0.43518429259999997;C05757_KI: 0.43518429259999997;C05750_KI: 0.43518429259999997;C05753_KI: 0.43518429259999997,Keq: 1
WP_001008532.1,1.1.1.100,Escherichia coli,R348,3-oxoacyl-[acyl-carrier-protein] reductase,R04536,MRL,C00006; C04620,C00005; C00080; C05750,Km_C00005: 0.01; Km_C00080: 1.980178118; Km_C05750: 0.6848361773333332; Km_C00006: 0.064330414; Km_C04620: 0.6848361773333332,Kcat_F: 0.049053546; Kcat_R: 0.59,C00006;C04619;C04620;C16220;C05750;C05757;C05762;C04633;C04618;C04688;C05756;C05746;C05747;C01271;C05759;C16219;C05753;C05744;C00005;C00685;C00080,C04633_KI: 0.43518429259999997;C05762_KI: 0.43518429259999997;C05746_KI: 0.43518429259999997;C05747_KI: 0.43518429259999997;C00080_KI: 1.980178118;C04688_KI: 0.43518429259999997;C00005_KI: 0.030566752;C05759_KI: 0.43518429259999997;C01271_KI: 0.43518429259999997;C04620_KI: 0.43518429259999997;C16220_KI: 0.055316702;C00685_KI: 0.43518429259999997;C16219_KI: 0.045529477;C04618_KI: 0.43518429259999997;C00006_KI: 0.064330414;C05756_KI: 0.43518429259999997;C05744_KI: 0.43518429259999997;C04619_KI: 0.43518429259999997;C05757_KI: 0.43518429259999997;C05750_KI: 0.43518429259999997;C05753_KI: 0.43518429259999997,Keq: 1
