Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI
WP_000683335.1,2.4.2.8,,R388,Hypoxanthine phosphoribosyltransferase,R08238,MRL,C00119; C16614,C00013; C16615,Km_C00013: 0.105537586; Km_C16615: 0.069268793; Km_C00119: 0.033; Km_C16614: 0.069268793,Kcat_F: 0.949489732; Kcat_R: 0.013489392,C00013;C00385;C16619;C00020;C00119;C00144;C00242;C00655;C00147;C16614;C00130;C00262;C16615;C04646;C07648;C02380,C00130_KI: 0.035979714;C16619_KI: 0.044879305538461534;C00655_KI: 0.058072448;C07648_KI: 0.019273639;C02380_KI: 0.018683245;C00385_KI: 0.047172796;C00013_KI: 0.105537586;C00147_KI: 0.044817772;C16614_KI: 0.044879305538461534;C00262_KI: 0.042515699;C00119_KI: 0.091175258;C16615_KI: 0.044879305538461534;C00242_KI: 0.031592574;C00144_KI: 0.032523356;C04646_KI: 0.024149312;C00020_KI: 0.031937573
WP_000683335.1,2.4.2.8,,R389,Hypoxanthine phosphoribosyltransferase,R08245,MRL,C00119; C07648,C00013; C16619,Km_C00013: 0.105537586; Km_C16619: 0.05260374166666667; Km_C00119: 0.033; Km_C07648: 0.019273639,Kcat_F: 0.6730631364999999; Kcat_R: 0.013489392,C00013;C00385;C16619;C00020;C00119;C00144;C00242;C00655;C00147;C16614;C00130;C00262;C16615;C04646;C07648;C02380,C00130_KI: 0.035979714;C16619_KI: 0.044879305538461534;C00655_KI: 0.058072448;C07648_KI: 0.019273639;C02380_KI: 0.018683245;C00385_KI: 0.047172796;C00013_KI: 0.105537586;C00147_KI: 0.044817772;C16614_KI: 0.044879305538461534;C00262_KI: 0.042515699;C00119_KI: 0.091175258;C16615_KI: 0.044879305538461534;C00242_KI: 0.031592574;C00144_KI: 0.032523356;C04646_KI: 0.024149312;C00020_KI: 0.031937573
WP_000177906.1,3.2.1.23,,R390,Beta-galactosidase,R01100,MRL,C00001; C00243,C00031; C00124,Km_C00031: 2.871545553; Km_C00124: 2.871545553; Km_C00001: 1.750396729; Km_C00243: 2.400593519,Kcat_F: 172.924101195; Kcat_R: 262.8871038,C06136;C01190;C04884;C05796;C00124;C00001;C05394;C05403;C00267;C00221;C00031;C06135;C00243;C01290;C04911,C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00001_KI: 1.750396729;C04911_KI: 2.0845594555;C06136_KI: 2.0845594555;C00221_KI: 2.871545553;C06135_KI: 2.0845594555;C05403_KI: 0.560453594;C05394_KI: 0.47884959;C01190_KI: 2.0845594555;C00243_KI: 2.400593519;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C04884_KI: 2.0845594555;C00031_KI: 2.871545553
WP_000177906.1,3.2.1.23,,R391,Beta-galactosidase,R01105,MRL,C00001,C00124; C05796,Km_C00124: 2.871545553; Km_C05796: 2.310971141; Km_C00001: 1.750396729,Kcat_F: 33.34495839; Kcat_R: 262.8871038,C06136;C01190;C04884;C05796;C00124;C00001;C05394;C05403;C00267;C00221;C00031;C06135;C00243;C01290;C04911,C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00001_KI: 1.750396729;C04911_KI: 2.0845594555;C06136_KI: 2.0845594555;C00221_KI: 2.871545553;C06135_KI: 2.0845594555;C05403_KI: 0.560453594;C05394_KI: 0.47884959;C01190_KI: 2.0845594555;C00243_KI: 2.400593519;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C04884_KI: 2.0845594555;C00031_KI: 2.871545553
WP_000177906.1,3.2.1.23,,R392,Beta-galactosidase,R01678,MRL,C00001; C00243,C00124; C00267,Km_C00124: 2.871545553; Km_C00267: 2.871545553; Km_C00001: 1.750396729; Km_C00243: 2.400593519,Kcat_F: 172.924101195; Kcat_R: 262.8871038,C06136;C01190;C04884;C05796;C00124;C00001;C05394;C05403;C00267;C00221;C00031;C06135;C00243;C01290;C04911,C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00001_KI: 1.750396729;C04911_KI: 2.0845594555;C06136_KI: 2.0845594555;C00221_KI: 2.871545553;C06135_KI: 2.0845594555;C05403_KI: 0.560453594;C05394_KI: 0.47884959;C01190_KI: 2.0845594555;C00243_KI: 2.400593519;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C04884_KI: 2.0845594555;C00031_KI: 2.871545553
WP_000177906.1,3.2.1.23,,R393,Beta-galactosidase,R03355,MRL,C00001; C01290,C00124; C01190,Km_C00124: 2.871545553; Km_C01190: 2.310971141; Km_C00001: 1.750396729; Km_C01290: 2.310971141,Kcat_F: 33.34495839; Kcat_R: 262.8871038,C06136;C01190;C04884;C05796;C00124;C00001;C05394;C05403;C00267;C00221;C00031;C06135;C00243;C01290;C04911,C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00001_KI: 1.750396729;C04911_KI: 2.0845594555;C06136_KI: 2.0845594555;C00221_KI: 2.871545553;C06135_KI: 2.0845594555;C05403_KI: 0.560453594;C05394_KI: 0.47884959;C01190_KI: 2.0845594555;C00243_KI: 2.400593519;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C04884_KI: 2.0845594555;C00031_KI: 2.871545553
WP_000177906.1,3.2.1.23,,R394,Beta-galactosidase,R04633,MRL,C00001; C04911,C00124; C04884,Km_C00124: 2.871545553; Km_C04884: 2.310971141; Km_C00001: 1.750396729; Km_C04911: 2.310971141,Kcat_F: 33.34495839; Kcat_R: 262.8871038,C06136;C01190;C04884;C05796;C00124;C00001;C05394;C05403;C00267;C00221;C00031;C06135;C00243;C01290;C04911,C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00001_KI: 1.750396729;C04911_KI: 2.0845594555;C06136_KI: 2.0845594555;C00221_KI: 2.871545553;C06135_KI: 2.0845594555;C05403_KI: 0.560453594;C05394_KI: 0.47884959;C01190_KI: 2.0845594555;C00243_KI: 2.400593519;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C04884_KI: 2.0845594555;C00031_KI: 2.871545553
WP_000177906.1,3.2.1.23,,R395,Beta-galactosidase,R04783,MRL,C00001; C05403,C00221; C05394,Km_C00221: 2.871545553; Km_C05394: 0.47884959; Km_C00001: 1.750396729; Km_C05403: 0.560453594,Kcat_F: 223.469136195; Kcat_R: 256.568656,C06136;C01190;C04884;C05796;C00124;C00001;C05394;C05403;C00267;C00221;C00031;C06135;C00243;C01290;C04911,C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00001_KI: 1.750396729;C04911_KI: 2.0845594555;C06136_KI: 2.0845594555;C00221_KI: 2.871545553;C06135_KI: 2.0845594555;C05403_KI: 0.560453594;C05394_KI: 0.47884959;C01190_KI: 2.0845594555;C00243_KI: 2.400593519;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C04884_KI: 2.0845594555;C00031_KI: 2.871545553
WP_000177906.1,3.2.1.23,,R396,Beta-galactosidase,R05112,MRL,C00001; C06136,C00124; C06135,Km_C00124: 2.871545553; Km_C06135: 2.310971141; Km_C00001: 1.750396729; Km_C06136: 2.310971141,Kcat_F: 33.34495839; Kcat_R: 262.8871038,C06136;C01190;C04884;C05796;C00124;C00001;C05394;C05403;C00267;C00221;C00031;C06135;C00243;C01290;C04911,C05796_KI: 2.0845594555;C00267_KI: 2.871545553;C00001_KI: 1.750396729;C04911_KI: 2.0845594555;C06136_KI: 2.0845594555;C00221_KI: 2.871545553;C06135_KI: 2.0845594555;C05403_KI: 0.560453594;C05394_KI: 0.47884959;C01190_KI: 2.0845594555;C00243_KI: 2.400593519;C00124_KI: 2.871545553;C01290_KI: 2.0845594555;C04884_KI: 2.0845594555;C00031_KI: 2.871545553
WP_001303675.1,1.1.1.60,,R399,2-hydroxy-3-oxopropionate reductase,R01745,MRL,C00003; C00258,C00004; C00080; C01146,Km_C00004: 0.082195692; Km_C00080: 4.276399612; Km_C01146: 0.368014574; Km_C00003: 0.095414706; Km_C00258: 4.2,Kcat_F: 23.6986144485; Kcat_R: 28.641540485,C01146;C00006;C00003;C00004;C00080;C00005;C00258,C00080_KI: 4.276399612;C00005_KI: 0.087535039;C00003_KI: 0.095414706;C01146_KI: 0.368014574;C00006_KI: 0.066738613;C00004_KI: 0.082195692;C00258_KI: 1.624541521
WP_001303675.1,1.1.1.60,,R400,2-hydroxy-3-oxopropionate reductase,R01747,MRL,C00006; C00258,C00005; C00080; C01146,Km_C00005: 0.087535039; Km_C00080: 4.276399612; Km_C01146: 0.368014574; Km_C00006: 0.066738613; Km_C00258: 4.2,Kcat_F: 24.0215035445; Kcat_R: 28.61671638,C01146;C00006;C00003;C00004;C00080;C00005;C00258,C00080_KI: 4.276399612;C00005_KI: 0.087535039;C00003_KI: 0.095414706;C01146_KI: 0.368014574;C00006_KI: 0.066738613;C00004_KI: 0.082195692;C00258_KI: 1.624541521
WP_000433476.1,1.1.1.38,,R401,Malate dehydrogenase (oxaloacetate-decarboxylating),R00214,MRL,C00003; C00149,C00004; C00011; C00022; C00080,Km_C00004: 0.025; Km_C00011: 2.194042683; Km_C00022: 1.729395628; Km_C00080: 11.55059338; Km_C00003: 0.065783687; Km_C00149: 0.42,Kcat_F: 69.8151725645; Kcat_R: 6.5988501500000005,C00741;C11592;C00024;C00209;C00011;C00003;C00036;C00004;C00010;C02441;C00149;C00080;C00002;C00022,C00741_KI: 1.418430209;C00011_KI: 2.194042683;C11592_KI: 1.5833840896153848;C00149_KI: 1.041250825;C00003_KI: 0.065783687;C00022_KI: 1.729395628;C00080_KI: 11.55059338;C00004_KI: 0.028450085;C00002_KI: 0.051934149;C00036_KI: 0.786031127;C00010_KI: 0.043648634;C00024_KI: 0.041134361;C02441_KI: 0.457719922;C00209_KI: 1.175578475
WP_000433476.1,1.1.1.38,,R402,Malate dehydrogenase (oxaloacetate-decarboxylating),R00217,MRL,C00036,C00011; C00022,Km_C00011: 2.194042683; Km_C00022: 1.729395628; Km_C00036: 3.9666666666666663,Kcat_F: 12.41888125; Kcat_R: 7.0515107845,C00741;C11592;C00024;C00209;C00011;C00003;C00036;C00004;C00010;C02441;C00149;C00080;C00002;C00022,C00741_KI: 1.418430209;C00011_KI: 2.194042683;C11592_KI: 1.5833840896153848;C00149_KI: 1.041250825;C00003_KI: 0.065783687;C00022_KI: 1.729395628;C00080_KI: 11.55059338;C00004_KI: 0.028450085;C00002_KI: 0.051934149;C00036_KI: 0.786031127;C00010_KI: 0.043648634;C00024_KI: 0.041134361;C02441_KI: 0.457719922;C00209_KI: 1.175578475
WP_000357259.1,2.5.1.7,,R403,Udp-n-acetylglucosamine 1-carboxyvinyltransferase,R00660,MRL,C00043; C00074,C00009; C04631,Km_C00009: 0.125545651; Km_C04631: 0.018850554; Km_C00043: 0.018107854; Km_C00074: 0.0004,Kcat_F: 3.6118625965; Kcat_R: 1.493768679,C00074;C00009;C04631;C00043,C00009_KI: 0.125545651;C00074_KI: 0.005708944;C04631_KI: 0.018850554;C00043_KI: 0.018107854
WP_001338652.1,4.3.1.19,,R404,Threonine ammonia-lyase,R00996,MRL,C00188,C00014; C00109,Km_C00014: 10.38471889; Km_C00109: 2.064281225; Km_C00188: 1.958139181,Kcat_F: 1.046566766; Kcat_R: 5.043314918,C00109;C05167;C00188;C00065;C00014;C00161;C00022,C00065_KI: 5.080734253;C00014_KI: 10.38471889;C00161_KI: 4.4057497013999996;C00109_KI: 2.064281225;C00188_KI: 1.958139181;C00022_KI: 2.540874958;C05167_KI: 4.4057497013999996
WP_001338652.1,4.3.1.19,,R405,Threonine ammonia-lyase,R00220,MRL,C00065,C00014; C00022,Km_C00014: 10.38471889; Km_C00022: 2.540874958; Km_C00065: 5.080734253,Kcat_F: 1.594190487; Kcat_R: 5.380604909,C00109;C05167;C00188;C00065;C00014;C00161;C00022,C00065_KI: 5.080734253;C00014_KI: 10.38471889;C00161_KI: 4.4057497013999996;C00109_KI: 2.064281225;C00188_KI: 1.958139181;C00022_KI: 2.540874958;C05167_KI: 4.4057497013999996
WP_001338652.1,4.3.1.19,,R406,Threonine ammonia-lyase,R06131,MRL,C05167,C00014; C00161,Km_C00014: 10.38471889; Km_C00161: 10.38471889; Km_C05167: 10.38471889,Kcat_F: 36.94316617111479; Kcat_R: 7.544567375,C00109;C05167;C00188;C00065;C00014;C00161;C00022,C00065_KI: 5.080734253;C00014_KI: 10.38471889;C00161_KI: 4.4057497013999996;C00109_KI: 2.064281225;C00188_KI: 1.958139181;C00022_KI: 2.540874958;C05167_KI: 4.4057497013999996
WP_000611804.1,6.3.2.2,,R407,Glutamate-cysteine ligase,R00894,MRL,C00002; C00025; C00097,C00008; C00009; C00669,Km_C00008: 0.002326339; Km_C00009: 0.055343308; Km_C00669: 0.023207685; Km_C00002: 0.002550309; Km_C00025: 0.050248556; Km_C00097: 0.007867009,Kcat_F: 14.222526673333334; Kcat_R: 24.032764216666667,C00009;C00008;C00097;C00025;C00669;C00002,C00097_KI: 0.007867009;C00002_KI: 0.002550309;C00025_KI: 0.050248556;C00009_KI: 0.055343308;C00008_KI: 0.002326339;C00669_KI: 0.023207685
WP_000963792.1,2.6.1.11,,R408,Acetylornithine transaminase,R02283,MRL,C00026; C00437,C00025; C01250,Km_C00025: 2.426485538; Km_C01250: 1.279697537; Km_C00026: 2.5; Km_C00437: 0.48,Kcat_F: 1.7007285829999998; Kcat_R: 1.930458236,C00026;C01250;C00437;C00025,C01250_KI: 1.279697537;C00437_KI: 1.062490821;C00025_KI: 2.426485538;C00026_KI: 1.556961417
WP_000160808.1,1.8.1.7,,R409,Glutathione-disulfide reductase,R00115,MRL,C00006; C00051,C00005; C00080; C00127,Km_C00005: 0.0205; Km_C00080: 0.109480821; Km_C00127: 0.076024041; Km_C00006: 0.068815149; Km_C00051: 0.215180427,Kcat_F: 54.480150134999995; Kcat_R: 195.037630665,C00127;C00051;C00006;C00003;C00004;C00080;C00005,C00051_KI: 0.215180427;C00080_KI: 0.109480821;C00005_KI: 0.030892735;C00003_KI: 0.123261236;C00006_KI: 0.068815149;C00004_KI: 0.045028225;C00127_KI: 0.076024041
WP_000160808.1,1.8.1.7,,R410,Glutathione-disulfide reductase,R00094,MRL,C00003; C00051,C00004; C00080; C00127,Km_C00004: 0.377; Km_C00080: 0.109480821; Km_C00127: 0.076024041; Km_C00003: 0.123261236; Km_C00051: 0.215180427,Kcat_F: 53.31807817; Kcat_R: 195.1309761,C00127;C00051;C00006;C00003;C00004;C00080;C00005,C00051_KI: 0.215180427;C00080_KI: 0.109480821;C00005_KI: 0.030892735;C00003_KI: 0.123261236;C00006_KI: 0.068815149;C00004_KI: 0.045028225;C00127_KI: 0.076024041
WP_000153940.1,2.1.1.14,,R411,5-methyltetrahydropteroyltriglutamate-homocysteine s-methyltransferase,R04405,MRL,C00155; C04489,C00073; C04144,Km_C00073: 0.131620228; Km_C04144: 0.016370501; Km_C00155: 0.034600995; Km_C04489: 0.0044,Kcat_F: 7.3117673; Kcat_R: 7.8963314295,C04144;C00073;C05698;C04489;C05335;C00155,C05698_KI: 0.067021389;C00073_KI: 0.131620228;C05335_KI: 0.136585623;C04144_KI: 0.016370501;C00155_KI: 0.034600995;C04489_KI: 0.015929598
WP_000153940.1,2.1.1.14,,R412,5-methyltetrahydropteroyltriglutamate-homocysteine s-methyltransferase,R09365,MRL,C04489; C05698,C04144; C05335,Km_C04144: 0.016370501; Km_C05335: 0.136585623; Km_C04489: 0.0044; Km_C05698: 0.05245204133333333,Kcat_F: 7.154480043; Kcat_R: 4.279314201,C04144;C00073;C05698;C04489;C05335;C00155,C05698_KI: 0.067021389;C00073_KI: 0.131620228;C05335_KI: 0.136585623;C04144_KI: 0.016370501;C00155_KI: 0.034600995;C04489_KI: 0.015929598
WP_000176278.1,4.1.1.23,,R413,Orotidine-5'-phosphate decarboxylase,R00965,MRL,C01103,C00011; C00105,Km_C00011: 0.513611078; Km_C00105: 0.017814912; Km_C01103: 7500.0014,Kcat_F: 42.0; Kcat_R: 6.343777356,C00105;C01103;C00011,C00105_KI: 0.017814912;C01103_KI: 0.013278763;C00011_KI: 0.513611078
WP_000586449.1,5.3.1.16,,R414,1-(5-phosphoribosyl)-5-[(5,R04640,MRL,C04896,C04916,Km_C04916: 0.033016868; Km_C04896: 1.7000000000000002,Kcat_F: 9.600000000000001; Kcat_R: 8.759150445,C04896;C04916,C04916_KI: 0.033016868;C04896_KI: 0.040882546
WP_000224714.1,4.1.3.3,,R415,N-acetylneuraminate lyase,R01811,MRL,C00270,C00022; C00645,Km_C00022: 15.15; Km_C00645: 93.85; Km_C00270: 2.8,Kcat_F: 4.94314988; Kcat_R: 5.4,C00645;C00270;C00022,C00645_KI: 22.51600647;C00270_KI: 3.076091528;C00022_KI: 4.629752159
WP_000970117.1,6.3.5.3,,R417,Phosphoribosylformylglycinamidine synthase,R04463,MRL,C00001; C00002; C00064; C04376,C00008; C00009; C00025; C04640,Km_C00008: 0.078582101; Km_C00009: 0.854789674; Km_C00025: 0.768636644; Km_C04640: 0.0468; Km_C00001: 1.461900949; Km_C00002: 0.074124821; Km_C00064: 0.287832886; Km_C04376: 0.269139975,Kcat_F: 5.8677790420000004; Kcat_R: 3.331373709,C00009;C00001;C00008;C04376;C00025;C00002;C04640;C00064,C00025_KI: 0.768636644;C04376_KI: 0.269139975;C00009_KI: 0.854789674;C00008_KI: 0.078582101;C00001_KI: 1.461900949;C00064_KI: 0.287832886;C04640_KI: 0.133289516;C00002_KI: 0.074124821
WP_001290699.1,1.8.1.2,,R418,Assimilatory sulfite reductase (nadph),R00858,MRL,C00001; C00006; C00283,C00005; C00080; C00094,Km_C00005: 0.034333333333333334; Km_C00080: 0.088456698; Km_C00094: 0.034765895; Km_C00001: 0.086100593; Km_C00006: 0.022510421; Km_C00283: 0.011135786,Kcat_F: 214.80196790433334; Kcat_R: 133.73348462866664,C00001;C00006;C00094;C00283;C00080;C00005,C00283_KI: 0.011135786;C00005_KI: 0.006711029;C00001_KI: 0.086100593;C00080_KI: 0.088456698;C00006_KI: 0.022510421;C00094_KI: 0.034765895
WP_001295467.1,6.3.2.6,,R419,Phosphoribosylaminoimidazolesuccinocarboxamide synthase,R04591,MRL,C00002; C00049; C04751,C00008; C00009; C04823,Km_C00008: 0.117618889; Km_C00009: 0.894145846; Km_C04823: 0.063450933; Km_C00002: 0.102134071; Km_C00049: 0.681172669; Km_C04751: 1.3,Kcat_F: 51.82966044333333; Kcat_R: 75.12641205333334,C00009;C00008;C04751;C00049;C00002;C04823,C00009_KI: 0.894145846;C04823_KI: 0.063450933;C00002_KI: 0.102134071;C04751_KI: 0.137645662;C00008_KI: 0.117618889;C00049_KI: 0.681172669
WP_000871512.1,3.2.1.21,,R420,Beta-glucosidase,R00026,MRL,C00001; C00185,C00221,Km_C00221: 4.007536411; Km_C00001: 0.826479375; Km_C00185: 2.858436584,Kcat_F: 3.7550055325000002; Kcat_R: 3.25420191,C01798;C00001;C05712;C00267;C00221;C00031;C00760;C05713;C05839;C00185;C01335;C05838,C00221_KI: 4.007536411;C05712_KI: 2.275636498714286;C01335_KI: 2.275636498714286;C00267_KI: 4.007536411;C00185_KI: 2.858436584;C05839_KI: 0.174072668;C05838_KI: 0.047857631;C00760_KI: 2.275636498714286;C00001_KI: 0.826479375;C01798_KI: 2.275636498714286;C00031_KI: 4.007536411;C05713_KI: 2.275636498714286
WP_000871512.1,3.2.1.21,,R421,Beta-glucosidase,R00306,MRL,C00001; C00185,C00031,Km_C00031: 4.007536411; Km_C00001: 0.826479375; Km_C00185: 2.858436584,Kcat_F: 3.7550055325000002; Kcat_R: 3.25420191,C01798;C00001;C05712;C00267;C00221;C00031;C00760;C05713;C05839;C00185;C01335;C05838,C00221_KI: 4.007536411;C05712_KI: 2.275636498714286;C01335_KI: 2.275636498714286;C00267_KI: 4.007536411;C00185_KI: 2.858436584;C05839_KI: 0.174072668;C05838_KI: 0.047857631;C00760_KI: 2.275636498714286;C00001_KI: 0.826479375;C01798_KI: 2.275636498714286;C00031_KI: 4.007536411;C05713_KI: 2.275636498714286
WP_000871512.1,3.2.1.21,,R422,Beta-glucosidase,R02887,MRL,C00001,C00221; C00760,Km_C00221: 4.007536411; Km_C00760: 2.417007893; Km_C00001: 0.826479375,Kcat_F: 2.29805655; Kcat_R: 3.25420191,C01798;C00001;C05712;C00267;C00221;C00031;C00760;C05713;C05839;C00185;C01335;C05838,C00221_KI: 4.007536411;C05712_KI: 2.275636498714286;C01335_KI: 2.275636498714286;C00267_KI: 4.007536411;C00185_KI: 2.858436584;C05839_KI: 0.174072668;C05838_KI: 0.047857631;C00760_KI: 2.275636498714286;C00001_KI: 0.826479375;C01798_KI: 2.275636498714286;C00031_KI: 4.007536411;C05713_KI: 2.275636498714286
WP_000871512.1,3.2.1.21,,R423,Beta-glucosidase,R03527,MRL,C00001; C01798,C00267; C01335,Km_C00267: 4.007536411; Km_C01335: 2.417007893; Km_C00001: 0.826479375; Km_C01798: 2.417007893,Kcat_F: 2.29805655; Kcat_R: 3.25420191,C01798;C00001;C05712;C00267;C00221;C00031;C00760;C05713;C05839;C00185;C01335;C05838,C00221_KI: 4.007536411;C05712_KI: 2.275636498714286;C01335_KI: 2.275636498714286;C00267_KI: 4.007536411;C00185_KI: 2.858436584;C05839_KI: 0.174072668;C05838_KI: 0.047857631;C00760_KI: 2.275636498714286;C00001_KI: 0.826479375;C01798_KI: 2.275636498714286;C00031_KI: 4.007536411;C05713_KI: 2.275636498714286
WP_000871512.1,3.2.1.21,,R424,Beta-glucosidase,R04949,MRL,C00001; C05713,C00031; C05712,Km_C00031: 4.007536411; Km_C05712: 2.417007893; Km_C00001: 0.826479375; Km_C05713: 2.417007893,Kcat_F: 2.29805655; Kcat_R: 3.25420191,C01798;C00001;C05712;C00267;C00221;C00031;C00760;C05713;C05839;C00185;C01335;C05838,C00221_KI: 4.007536411;C05712_KI: 2.275636498714286;C01335_KI: 2.275636498714286;C00267_KI: 4.007536411;C00185_KI: 2.858436584;C05839_KI: 0.174072668;C05838_KI: 0.047857631;C00760_KI: 2.275636498714286;C00001_KI: 0.826479375;C01798_KI: 2.275636498714286;C00031_KI: 4.007536411;C05713_KI: 2.275636498714286
WP_000871512.1,3.2.1.21,,R425,Beta-glucosidase,R04998,MRL,C00001; C05839,C00031; C05838,Km_C00031: 4.007536411; Km_C05838: 0.047857631; Km_C00001: 0.826479375; Km_C05839: 0.174072668,Kcat_F: 2.759307033; Kcat_R: 3.247097305,C01798;C00001;C05712;C00267;C00221;C00031;C00760;C05713;C05839;C00185;C01335;C05838,C00221_KI: 4.007536411;C05712_KI: 2.275636498714286;C01335_KI: 2.275636498714286;C00267_KI: 4.007536411;C00185_KI: 2.858436584;C05839_KI: 0.174072668;C05838_KI: 0.047857631;C00760_KI: 2.275636498714286;C00001_KI: 0.826479375;C01798_KI: 2.275636498714286;C00031_KI: 4.007536411;C05713_KI: 2.275636498714286
WP_000080085.1,3.1.3.15,,R426,Histidinol-phosphatase,R03013,MRL,C00001; C01100,C00009; C00860,Km_C00009: 0.489698946; Km_C00860: 0.055892363; Km_C00001: 0.76262486; Km_C01100: 0.048999999999999995,Kcat_F: 570.431318749; Kcat_R: 3.3056302649999996,C00860;C01100;C00009;C00001,C00860_KI: 0.055892363;C00009_KI: 0.489698946;C01100_KI: 0.051744033;C00001_KI: 0.76262486
WP_000114984.1,3.5.1.88,,R427,Peptide deformylase,R05635,MRL,C00001; C11439,C00058; C11440,Km_C00058: 1.338482141; Km_C11440: 0.02242907; Km_C00001: 0.672419548; Km_C11439: 0.027560268,Kcat_F: 0.811379655; Kcat_R: 2.4391033395,C11440;C11439;C00058;C00001,C00001_KI: 0.672419548;C11439_KI: 0.027560268;C00058_KI: 1.338482141;C11440_KI: 0.02242907
WP_000789986.1,5.3.1.9,,R428,Glucose-6-phosphate isomerase,R00771,MRL,C00092,C00085,Km_C00085: 0.2; Km_C00092: 0.28,Kcat_F: 1.292204517; Kcat_R: 0.832305128,C00085;C00092;C05345;C00668;C01172,C05345_KI: 0.676445067;C01172_KI: 0.678788722;C00668_KI: 0.678788722;C00092_KI: 0.678788722;C00085_KI: 0.676445067
WP_000789986.1,5.3.1.9,,R429,Glucose-6-phosphate isomerase,R02740,MRL,C00668,C05345,Km_C05345: 0.147; Km_C00668: 0.678788722,Kcat_F: 1.292204517; Kcat_R: 0.832305128,C00085;C00092;C05345;C00668;C01172,C05345_KI: 0.676445067;C01172_KI: 0.678788722;C00668_KI: 0.678788722;C00092_KI: 0.678788722;C00085_KI: 0.676445067
WP_000789986.1,5.3.1.9,,R430,Glucose-6-phosphate isomerase,R03321,MRL,C01172,C05345,Km_C05345: 0.147; Km_C01172: 0.678788722,Kcat_F: 1.292204517; Kcat_R: 0.832305128,C00085;C00092;C05345;C00668;C01172,C05345_KI: 0.676445067;C01172_KI: 0.678788722;C00668_KI: 0.678788722;C00092_KI: 0.678788722;C00085_KI: 0.676445067
WP_000789986.1,5.3.1.9,,R431,Glucose-6-phosphate isomerase,R02739,MRL,C00668,C01172,Km_C01172: 0.678788722; Km_C00668: 0.678788722,Kcat_F: 1.292204517; Kcat_R: 1.292204517,C00085;C00092;C05345;C00668;C01172,C05345_KI: 0.676445067;C01172_KI: 0.678788722;C00668_KI: 0.678788722;C00092_KI: 0.678788722;C00085_KI: 0.676445067
WP_000397144.1,3.4.11.1,,R432,Leucyl aminopeptidase,R00899,MRL,C00001; C01419,C00037; C00097,Km_C00037: 0.388481706; Km_C00097: 0.172149554; Km_C00001: 0.381916821; Km_C01419: 0.210018635,Kcat_F: 4.0148947784999995; Kcat_R: 0.1125658795,C00001;C05729;C01419;C00097;C00037;C05726,C00037_KI: 0.388481706;C00001_KI: 0.381916821;C05729_KI: 0.288141679;C05726_KI: 0.288141679;C00097_KI: 0.172149554;C01419_KI: 0.210018635
WP_000397144.1,3.4.11.1,,R433,Leucyl aminopeptidase,R04951,MRL,C00001; C05729,C00037; C05726,Km_C00037: 0.388481706; Km_C05726: 0.3851992635; Km_C00001: 0.381916821; Km_C05729: 0.3851992635,Kcat_F: 1.495343079; Kcat_R: 0.194365287,C00001;C05729;C01419;C00097;C00037;C05726,C00037_KI: 0.388481706;C00001_KI: 0.381916821;C05729_KI: 0.288141679;C05726_KI: 0.288141679;C00097_KI: 0.172149554;C01419_KI: 0.210018635
WP_000853753.1,3.1.3.11,,R434,Fructose-bisphosphatase,R00762,MRL,C00001; C00354,C00009; C00085,Km_C00009: 0.320538223; Km_C00085: 0.137154579; Km_C00001: 0.495092779; Km_C00354: 0.068225,Kcat_F: 9.2345918115; Kcat_R: 0.289105657,C00085;C00001;C05345;C05378;C01172;C01478;C00097;C20679;C06232;C00020;C00736;C00074;C02086;C00354;C00009;C11215;C00008;C00447;C00665;C05382;C00002,C02086_KI: 0.154976174;C05378_KI: 0.017616788;C00009_KI: 0.320538223;C00097_KI: 0.104909003;C00008_KI: 0.021238409;C00001_KI: 0.495092779;C00002_KI: 0.016829839;C00665_KI: 0.028419536;C00447_KI: 0.011786909;C11215_KI: 0.11515654565;C01172_KI: 0.141747043;C01478_KI: 0.28029269;C00020_KI: 0.015665423;C00736_KI: 0.104909003;C05345_KI: 0.137154579;C05382_KI: 0.01538996;C00354_KI: 0.017616788;C06232_KI: 0.131328985;C00085_KI: 0.137154579;C00074_KI: 0.019488197;C20679_KI: 0.130976006
